Incident_ID,Source,Call_ID,Transcript,Extracted_Event,Location,Timestamp,Sentiment,Urgency_Score,Severity
INC_368,audio,C368,"– In Sept. 2008 someone left a small baby on the doorstep of a Newton (Mass.) home, prompting the elderly resident to dial 911.",Unknown incident,"Massachusetts, Newton, Mass.",9/08,Distressed,0.4,Low
INC_369,audio,C369,"– In Sept. 2008 “Buddy,” a trained German Shepherd assistance dog, dialed 911 when his master fell ill. The resident’s address is also listed in CAD as having an assistance dog, so the dispatcher knew the situation, just from listening to the barking during the 29-second phone call.",Unknown incident,Arizona,9/08,Distressed,0.5,Medium
INC_370,audio,C370,"-On Sept. 12, 2008 a Los Angeles Metrolink commuter train crashed head-on with a freight train, generating many 911 calls from the passengers. LAFD released four of the calls.",Road accident,"California, Los Angeles",9/08,Distressed,0.69,Medium
INC_371,audio,C371,"-On Sept. 12, 2008 a Los Angeles Metrolink commuter train crashed head-on with a freight train, generating many 911 calls from the passengers. LAFD released four of the calls.",Road accident,"California, Los Angeles",9/08,Distressed,0.69,Medium
INC_372,audio,C372,"-In Sept. 2008 a man with a psychiatric history climbed into an air conditioning vent of the Knoxville (Tenn.) Museum of Art and became stuck. He dialed 911 to report his condition, outlining that he was a secret agent on a mission.",Unknown incident,"Tennessee, Knoxville, Tenn.",9/08,Distressed,0.4,Low
INC_373,audio,C373,"-In Sept. 2008 a Texas man invaded the Tarrant County home of a couple armed with various weapons, apparently intending to rob them. The couple fought back, eventually knifing the man several times as the wife talked with a Tarrant County dispatcher. The 12-minute logging tape captured much of the fighting. Just after police arrive, the suspect, Heradio Ibarra, died from the injuries inflicted by the residents.",Assault / violence,"Texas, Tarrant County",9/08,Distressed,0.82,High
INC_374,audio,C374,-In Sept. 2008 Belmont (Mass.) police dispatch supervisor Ted Pendergast fielded a call from a mother about to deliver her baby. Nine days later mother and baby visited the comm center to thank Pendergast (,Unknown incident,"Massachusetts, Belmont, Mass.",9/08,Calm,0.1,Low
INC_375,audio,C375,"– In Sept. 2008 Central County (Mo.) 911 dispatcher Sheryl Hauk handled a baby delivery and heart attack victim with 12 days–at the same rural highway intersection. The first 911 call is from a mother who was enroute to the hospital for her sixth child, and Hauk talks to the father. In the second call, a 64 year-old man dialed 911 when he started feeling chest pains while driving on the same highway as the couple. Read about the incidents and her reunion with the three people",Assault / violence,"Missouri, Central County, Mo.",9/08,Calm,0.15,Low
INC_376,audio,C376,"– In Oct. 2008 an Ocala (Fla.) woman called to say that she had stabbed her boyfriend, who was declared dead on the scene. The call includes the dispatcher asking several investigative questions of the caller.",Assault / violence,"Florida, Ocala, Fla.",10/08,Distressed,0.82,High
INC_377,audio,C377,"– In Oct. 2006 a Fresno (Calif.) man dialed 911 and claimed to be having a dispute with his male paratner. When two officers arrived, he fired on them with a rifle from an upper floor balconey. The officers sought cover and were later rescued, while the man dialed 911 and talked to a dispatcher. This is his second 911 call. The officers recovered and later went back to patrol duties. The man later killed himself after a stand-off. Investigators said he made up the story about his partner–in fact, he had a girlfriend.",Shooting,"California, Fresno, Calif.",10/08,Distressed,0.82,High
INC_378,audio,C378,"– In Sept. 2005 a Fort Wayne woman heard glass breaking at her home and dialed 911 to report a burglary. She then hid under a desk as dispatcher Katrina Mace talked to her for 10 minutes. The suspects came into the room and were standing right next to the victim, unseen under the desk. The call was scheduled to appears on the Discovery Channel “Call 911″ program in the fall, 2008 season.",Unknown incident,Indiana,9/05,Distressed,0.5,Medium
INC_379,audio,C379,– In 2006 Truman Duncan was working in a Cleburne (Tex.) rail yard when he fell under the wheels and was nearly cut in half. He was able to dial 911 from his phone for help. Read about his incident,Unknown incident,Texas,6/06,Distressed,0.62,Medium
INC_380,audio,C380,"– In Oct. 2008 a North Canton (Ohio) woman broke in to her grown son’s trailer home after he didn’t answer the phone or respond to knocks at the door. She found him dead–and beheaded–in the bathroom. She then dialed 911 to report her find, reaching a Stark County dispatcher first, then a North Canton dispatcher.",Murder / homicide,"North Canton, Ohio, Stark County",10/08,Distressed,0.52,Medium
INC_381,audio,C381,"– In Sept. 2008 a Cary (NC) former Marine was suicidal, prompting his fiance to dial 911 for help. Police arrived at 4 a.m. and talked to the man, but at one point he ran to kitchen and grabbed what appeared to be a gun (later determined to be a BB gun), and police shot him. Read more",Shooting,"North Carolina, BB",9/08,Distressed,1.0,High
INC_382,audio,C382,"– In Oct. 2008 Joe McCain, the brother of Presidential candidate John McCain, dialed 911 while stuck in traffic, and reached an Alexandria (Virg.) dispatcher. McCain cursed when asked by the dispatcher if he were calling for a traffic situation. The dispatcher called back, heard voicemail and left a message. Joe McCain then called back to complain about that call. Also listen to McCain",Unknown incident,Virginia,10/08,Distressed,0.39,Low
INC_383,audio,C383,– In Nov. 2008 Milwaukee County (Wisc.) dispatcher Don Busche was fired after Sheriff David Clarke claims he hung up on a 911 caller who was in the midst of a dispute. Busche claims the firing is in retaliation for his filing a complaint with state officials over comm center working conditions that aggravate his asthma. Read more and listen to a radio station interview with Clarke,Building fire / trapped persons,"Wisconsin, Milwaukee County",11/08,Distressed,0.52,High
INC_384,audio,C384,"– In Nov. 2008 a man driving along a highway near the Dallas/Fort Worth airport suffered a heart attack, and a passerby dialed 911 for help. There was confusion over the location, and some question about which jurisdiction should respond–the airport fire department or Fort Worth units. The first part of the recording is the passerby’s 911 call, followed by 10 minutes of telephone logging tapes of dispatchers at the airport and Fort Worth PD.",Building fire / trapped persons,"Texas, Dallas, Fort Worth",11/08,Distressed,0.74,High
INC_385,audio,C385,"– In Feb. 2014 an Arvada (Colo.) took the 13 year-old son of his girlfriend hostage inside the woman’s home. Don Pooley dialed 911 at one point to explain his situation. After 18 hours, a police SWAT team entered the home and rescued the boy, and fatally shot Poole.",Shooting,"Colorado, Colo.",2/14,Distressed,0.79,High
INC_386,audio,C386,"– In Jan. 2014 a 23 year-old woman was beaten outside a Santa Ana (S. Calif.) nightclub. Kim Pham was taken off life support several days later and died. Two suspects were arrested. Just after the fight, a woman dialed 911 for help and gave information to the dispatcher.",Assault / violence,"California, Santa Ana, Calif.",1/14,Distressed,0.82,Medium
INC_387,audio,C387,"– In Jan. 2014 a Syracuse (Utah) woman shot her two daughters, 7 and 13 years-old, and then herself. Her sister arrived to pick up some property and discovered the three bodies, and dialed 911. She was distraught, and handed the phone to the the man who accompanied her (the brother of the victim’s ex-fiancé). Kyler Ann Ramsdell-Oliva and her daughters were found shot to death inside the house.",Murder / homicide,"Syracuse, Utah",1/14,Distressed,0.82,High
INC_388,audio,C388,– In March 2014 a man near Carlsbad (NM) dialed 911 to say his girlfriend had not returned to a motel from a bar. Robert Earley later told police he killed Emily Lambert after an argument and left her body on a rural ranch.,Murder / homicide,"New Mexico, Carlsbad",3/14,Distressed,0.5,Medium
INC_389,audio,C389,"– In March 2014 a Portland (Ore.) man dialed 911 to say that his 22-pound Himalayan cat had attacked a child and was now threatening the rest of the family. Police did not identify the man, but officers did respond and safely snare the cat.",Assault / violence,"Oregon, Portland, Ore.",3/14,Calm,0.02,Low
INC_390,audio,C390,"– In Aug. 2011 Ann Hefferin attended a University of South Florida (Fla.) Greek party, returned to her apartment and later became unconscious. A roommate dialed 911 for help and a dispatcher gave her CPR instructions.",Public disturbance,"Florida, Fla.",8/11,Distressed,0.94,High
INC_391,audio,C391,"– In March 2014 a fire claimed the lives of four people in Jersey City (NJ), and the fire response was delayed because of an address mix-up. An occupant of the home on fire dialed 911 and gave the answering police dispatcher “27 Grant Avenue.” The calltaker then transferred the call to the fire department’s separate comm center, where the caller",Building fire / trapped persons,"New Jersey, Jersey City, Grant Avenue",3/14,Distressed,0.82,High
INC_392,audio,C392,"– In March 2014 a fire claimed the lives of four people in Jersey City (NJ), and the fire response was delayed because of an address mix-up. An occupant of the home on fire dialed 911 and gave the answering police dispatcher “27 Grant Avenue.” The calltaker then transferred the call to the fire department’s separate comm center, where the caller",Building fire / trapped persons,"New Jersey, Jersey City, Grant Avenue",3/14,Distressed,0.82,High
INC_393,audio,C393,"– In March 2014 a man shot and killed three people in Anderson (SC), wounded a woman, and then fled in a truck. They woman ran to a nearby home, where the elderly homeowner dialed 911. The victim talked with an Anderson County sheriff’s dispatcher. Suspect Jared Williams crashed his truck during a police pursuit and was arrested.",Murder / homicide,"South Carolina, Anderson County",3/14,Distressed,0.82,Medium
INC_394,audio,C394,"– In March 2013 a woman accidentally drove into the Sacramento River (N. Calif.). She dialed 911, and spoke Punjabi to the CHP dispatcher. A translator narrowed down where the incident occurred, but rescuers were unable to save Mussarat Chaudhary.",Road accident,"California, the Sacramento River, Calif.",3/13,Distressed,0.7,Medium
INC_395,audio,C395,– In April 2014 a man in Washington County (Ore.)  threatened his girlfriend and shot the girlfriend’s adult son. The woman and son fled to a neighbor’s house and dialed 911. Brian Olson then barricaded himself inside the house and eventually set it on fire.,Shooting,"Oregon, Washington County, Ore.",4/14,Distressed,0.94,High
INC_396,audio,C396,"– In April 2014 a man dialed 911 in Cleveland (Ohio) to report his 2 month-old daughter was unconscious. The dispatcher gave Brandon Moss instructions for CPR while EMS units responded. Police later said the infant died of blunt force trauma, and issued a warrant for Moss.",Medical emergency,"Cleveland, Ohio",4/14,Distressed,0.82,High
INC_397,audio,C397,"– In April 2014 a woman dialed 911 from her Dana Point (S. Calif.) home to report it was on fire and she was trapped on an upper floor. An Orange County Fire Authority dispatcher talked the woman through the incident, until neighbors raised a ladder and rescued her.",Building fire / trapped persons,"California, Calif.",4/14,Distressed,0.73,High
INC_398,audio,C398,"– In April 2014 a Fayetteville (NC) man found two persons dead inside an apartment, and dialed 911. Jacoy Mahorn and Shaniqua Simmons were declared dead at the scene of gunshots.",Murder / homicide,"North Carolina, NC",4/14,Distressed,1.0,High
INC_399,audio,C399,"– In May 2014 a Fedex employee came into the Kennesaw (Geo.) distribution facility with a shotgun and began shooting other employees. Six people were seriously wounded before Geddy Kramer fatally shot himself. Several people dialed 911, including Christopher Sparkman on this call.",Murder / homicide,Georgia,5/14,Distressed,0.93,High
INC_400,audio,C400,"– In Sept. 2011 a man and woman were murdered in their Queens (NY) home. Rosie Jaggarnauth dialed 911 for help, and later her adult son Shane also called to say he’d been shot. Police later arrested the son for murder, saying it was part of a robbery scheme. He went to trial in May 2014.",Murder / homicide,New York,9/11,Distressed,1.0,High
INC_401,audio,C401,– In May 2014 a mother in Deltona (Fla.) fell and went unconscious. Her 7 year-old autistic son dialed 911 for help and a Volusia County sheriff’s dispatcher stayed on the line for 11 minutes as EMS responded.,Medical emergency,"Florida, Deltona, Fla., Volusia County",5/14,Distressed,0.74,High
INC_402,audio,C402,"– In May 2014 a fire occurred in a covent building on Staten Island (NY). An occupant dialed 911 for help, but the dispatcher had trouble entering the address given by the caller into CAD. Meanwhile, one person jumped from the second floor and was seriously injured.",Building fire / trapped persons,"New York, Staten Island",5/14,Distressed,0.74,High
INC_403,audio,C403,"– In May 2014 a Gulfstream IV private jet crashed during take-off at Hanscom Airport (Bedford, Mass.), killing all seven on board. The plane landed at the end of runway 11, adjacent to a residential area. Several people called to report the crash.",Road accident,"Massachusetts, Hanscom Airport, Bedford, Mass.",5/14,Distressed,0.7,Medium
INC_404,audio,C404,"– In June 2014 a 14 year-old Hollywood (Fla.) boy dialed 911 when he heard someone breaking into his home. The youth stayed on the phone for 10 minutes as officers responded, finally arresting the suspect and finding the caller.",Unknown incident,"Florida, Hollywood, Fla.",6/14,Distressed,0.48,Medium
INC_405,audio,C405,"– In June 2014 a person dialed 911 in Gaston County (NC) and reported a man wasn’t breathing. Dispatcher Krystal Peninger gave the caller CPR instructions, and stayed on the phone until a deputy arrived to take over CPR. The man revived and was taken to a hospital.",Medical emergency,"North Carolina, Gaston County, NC",6/14,Distressed,0.5,Medium
INC_406,audio,C406,"– In June 2012 a Lake Oswego (Ore.) man dialed 911 and spoke to a Clackamas County dispatcher for 20 minutes, saying he had used a .308-cal. rifle to kill his wife and nephew. Adrien Wallace was convicted in June 2014 and sentenced to life in prison.",Murder / homicide,"Oregon, Lake Oswego, Ore., Clackamas County",6/12,Distressed,0.7,Medium
INC_407,audio,C407,"– In June 2014 a man with a shotgun entered Seattle Pacific University (Wash.) and shot several people, one fatally. Several people dialed 911 for help, and police released three of the calls. The suspect, Aaron Ybarra was disarmed by the building’s unarmed monitor, and arrested.",Shooting,"Washington, Wash.",6/14,Distressed,1.0,High
INC_408,audio,C408,"– In July 2014 lightning struck two people on a Fort Myers (Fla.) beach, and someone dialed 911 for help.",Unknown incident,"Florida, Fort Myers, Fla.",7/14,Distressed,0.81,High
INC_409,audio,C409,"– In July 2014 a single-engine plane pilot declared an emergency, and then landed on the beach adjacent to the Venice (Fla.) airport. Both occupants were only slightly injured. However, a man and his 9 year-old daughter walking along the beach were struck by the plane and killed. The first 911 came from the Venice airport tower, another from a beach-goer who reported the plane occupants were alive, and another call from the family of the man and girl.",Road accident,"Florida, Venice, Fla.",7/14,Distressed,0.82,High
INC_410,audio,C410,– In July 2014 a 14 year-old girl was home alone in Rossmoor (S. Calif.) when burglars arrived. She dialed 911 and an Orange County sheriff’s dispatcher kept her on the line while deputies responded. Two teens were arrested.,Unknown incident,"California, Rossmoor, Calif., Orange County",7/14,Distressed,0.48,Medium
INC_411,audio,C411,"– In July 2014 a noted Florida State University professor was shot and killed in the garage of his home. He was discovered by a neighbor, who dialed 911 for help. Within 3 weeks police admitted that the calltaker had mistaken the location, contributing to a 15-minute response time by police, and 19-minute by EMS.",Murder / homicide,Florida,7/14,Distressed,0.94,High
INC_412,audio,C412,– In August 2014 the Family Dollar store in Wilmington (NC) was robbed by a suspect who pistol-whipped them. An employee dialed 911 for help.,Robbery / theft,"North Carolina, Wilmington, NC",8/14,Distressed,0.62,Medium
INC_413,audio,C413,– In Aug. 2014 a Nevada gun rangemaster was shot and killed while supervising a 9 year-old girl who was using a full-auto weapon.,Shooting,Nevada,8/14,Distressed,1.0,High
INC_414,audio,C414,– In Sept. 2014 a woman in Charleston County (SC) dialed 911 to report that a relative was unconscious and lying in the roadway. She provided few other details as the sheriff’s dispatcher attempted to obtain information.,Shooting,"South Carolina, Charleston County",9/14,Distressed,0.82,High
INC_415,audio,C415,"– In June 2015 Rebekah Bletsch was out jogging in Muskegon (Mich.) when she was shot several times in the head. The case remains unsolved, but in Feb. 2015 investigators released the logging tape of the 911 that a passing couple made when they found Ms. Bletsch in the roadway. They tried to treat the victim as EMS units responded.",Shooting,"Michigan, Muskegon, Mich.",6/15,Distressed,0.82,High
INC_416,audio,C416,"– In Jan. 2015 two men approached residents at a rural Guilford County (NC) home, saying they wanted to buy a lawn mower. However, one of the men fatally shot a resident, and the other resident ran and dialed 911 as sheriff’s deputies responded. Read more",Murder / homicide,"North Carolina, Guilford County, NC",1/15,Distressed,0.82,High
INC_417,audio,C417,– In March 2015 a pregnant Longmont (Colo.) woman was stabbed by another woman. Michelle Wilkins dialed 911 and reacheed Longmont dispatcher,Assault / violence,"Colorado, Longmont, Colo.",3/15,Distressed,0.49,Medium
INC_418,audio,C418,"– In September 2014 a Phoenix woman dialed 911 when an intruder broke down her door. She hid in a closet and armed herself with a handgun. When the burglar locates her, she shoots the man.",Shooting,"Arizona, Phoenix",9/14,Distressed,0.61,High
INC_419,audio,C419,"– In Aug. 2014 a Santa Fe (NM) man dialed 911 to say that he had shot someone at his home with a .22-cal. weapon. The man stayed on the phone for nine minutes as police responded. Police were investigating a claim of self-defense from Edwin Watters, who was working with the victim at a construction job site.",Shooting,New Mexico,8/14,Distressed,0.94,High
INC_420,audio,C420,"– In Sept. 2014 two teens were kidnapped off the street in Bountiful (Utah), and driven around for hours. They manage to escape at about 9 p.m. and run to a nearby car stopped at a stop sign. The motorist let the victims dial 911 from a cellular phone. The suspects are still wanted.",Kidnapping / missing,"Bountiful, Utah",9/14,Distressed,0.39,Low
INC_421,audio,C421,"– In Sept. 2104 a Largo (Fla.) man dialed 911 to report he had killed six children. In fact, Donald Spirit shot the children (11, 9, 8, 5, 4 and infant) and his 28 year-old daughter. He told the Gilchrist County dispatcher he would kill himself, then hung up. Police arrived to find him dead.",Murder / homicide,"Florida, Largo, Fla., Gilchrist County",9/14,Distressed,0.96,High
INC_422,audio,C422,"– In October 2014 a citizen reported a man carrying a samurai sword in Saratoga Springs (Utah). Police arrived, confronted the man and fatally shot Darrien Hunt. The family points out that the citizen didn’t mention any violation of law or dangerous situation, and that the dispatcher failed to ask probing questions.",Shooting,"Saratoga Springs, Utah",10/14,Distressed,0.62,High
INC_423,audio,C423,– In Sept. 2014 the mayor of Bell Gardens (S. Calif.) was shot and killed by his wife during a dispute at home. The son of mayor Daniel Crespo dialed 911 for help and explained what happened.,Shooting,"California, Calif.",9/14,Distressed,0.93,High
INC_424,audio,C424,"– In Oct. 2014 Oklahoma City (Okla.) a woman dialed 911 to report someone was trying to kill her. The dispatcher asked only about the address, but not about the situation. Police were dispatched 28 minutes later, arrived and talked to the woman. When two officers knocked on the door, one of five occupants opened fire, wounding the officers. He then fled, setting off a police foot chase and shoot-out. Read more",Shooting,"Oklahoma, Oklahoma City, Okla.",10/14,Distressed,0.82,High
INC_425,audio,C425,"– In Nov. 2014 a man in a Cleveland city park noticed a young boy pointing a “pistol” around. The man dialed 911 and reported the incident, including that the pistol was “probably fake.” When an officer arrived to investigate, he confronted a 12 year-old boy, who reached into his waistband for the pistol. The officer reacted by fatally shooting the youth. The gun was a BB gun/replica without the required bright-color barrel tip.",Shooting,"Ohio, Cleveland, BB",11/14,Distressed,0.62,High
INC_426,audio,C426,"– In Dec. 2014 a woman dialed 911 from her Greensboro (NC) home to say that she had exchanged gunfire with her husband, and that her husband had been hit. The two got into a dispute and the woman, a retired Greensboro police lieutenant, fatally shot her husband.",Murder / homicide,"North Carolina, Greensboro, NC",12/14,Distressed,1.0,High
INC_427,audio,C427,"– In Dec. 2014 a Seminole County (Fla.) man was kidnapped from a Wal-Mart parking lot, driven around for hours and robbed. The suspects took Jardin Delman to a senior care facility, tied him up in a bathroom and left. He was discovered by employees, who dialed 911.",Kidnapping / missing,"Florida, Seminole County, Fla.",12/14,Distressed,0.4,Low
INC_428,audio,C428,"– In Dec. 2014 a woman in Cherokee County (Geo.) was delivering newspapers at 4:15 a.m. when her car ran into a pond. She dialed 911 and talked to a dispatcher for about one minute before her cellular phone died. The woman gave her location, but it wasn’t listed in CAD. Read more",Road accident,"Georgia, Cherokee County",12/14,Distressed,0.7,Medium
INC_429,audio,C429,"Murder – In Jan. 2015 a man stabbed his 12 year-old brother to death, walked to a Circle K and used a stranger’s cellular phone to",Murder / homicide,Arizona,1/15,Distressed,0.82,High
INC_430,audio,C430,"– In Dec. 2013 a woman dialed 911 when her husband went unconscious, and reached a Monterey (Calif.) EMS dispatcher Sandra Hamlton, who gave the woman CPR instructions. Read more",Medical emergency,"California, Monterey, Calif.",12/13,Distressed,0.6,Medium
INC_431,audio,C431,"– In Feb. 2015 robbers invaded a bank executive’s home in New Britain (Conn.), held the family hostage, and strapped a device to the executive, saying it was a bomb. The man managed to dial 911 for help.",Robbery / theft,"Connecticut, New Britain, Conn.",2/15,Distressed,0.74,High
INC_432,audio,C432,"– In Nov. 2008 a Phoenix woman was attacked and mauled by two pit bull dogs. A passerby dialed 911 to report that a “man” was being attacked, and that the dogs had pulled off all his clothes. The 911 includes the officers arriving and shooting the dogs. Victim Carol Corona recovered with serious arm injuries.",Assault / violence,"Arizona, Phoenix",11/08,Distressed,0.49,High
INC_433,audio,C433,"– In Nov. 2008 two women at a Palm Desert (Calif.) Toys R Us became involved in a dispute. At some point their two husbands joined the dispute, and one pulled a handgun and shot the other. Someone dialed 911 and reached the Riverside County sheriff’s comm center.",Shooting,"California, Palm Desert, Calif., Us, Riverside County",11/08,Distressed,0.93,High
INC_434,audio,C434,"– In Dec. 2008 a Fayetteville (NC) officer responded to 911 calls of hearing loud reports. Shortly after arriving, he radioed for EMS for a suspect who had been shot, and who later died.",Shooting,"North Carolina, NC",12/08,Distressed,0.81,High
INC_435,audio,C435,"– In Dec. 2008 a Warren County (NJ) woman found her father, Arthur Seiple on the floor of his condo, and dialed 911 to report he was all bloody. During the call Berit Osborne discovered that his throat was slashed, and said he had been murdered. Rachel Atkinson, 26, has been arrested for the murder.",Murder / homicide,"New Jersey, Warren County",12/08,Distressed,0.82,High
INC_436,audio,C436,– In Nov. 2008 a Garner (NC) woman dialed 911 to report that the family had found her toddler grandson dead inside the apartment closet of her son. The baby had been reported missing weeks earlier. The mother was arrested as a suspect. Read more,Murder / homicide,"North Carolina, NC",11/08,Distressed,0.52,Medium
INC_437,audio,C437,"– In Dec. 2008 a Vale (NC) resident saw a burglary at the nearby Randy Willis Grocery, called the store owner, and then dialed 911 when she saw Willis arrive and encounter the two burglars. Willis shot and killed one suspect, and his son also dialed 911 to report the shooting to Lincoln County 911 on this logging tape.",Shooting,"North Carolina, Lincoln County",12/08,Distressed,0.82,High
INC_438,audio,C438,"– In Dec. 2008 a utility worker in Orange County (Fla.) dialed 911 after he discovered a human skull inside a plastic bag, about 1/4-mile away from the home of Caylee Anthony, a 3 year-old girl who has been missing for several months. Orange County sheriff’s deputies had already arrested her mother Casey Anthony based on circumstantial evidence in the high-profile case.",Kidnapping / missing,"Florida, Orange County, Fla.",12/08,Distressed,0.4,Low
INC_439,audio,C439,"– In Dec. 2008 Gloria Williams dialed 911 in West Palm Beach (Fla.) to say that her daughter’s ex-boyfriend was in violation of a restraining order by coming to their apartment, and that he was threatening them with a gun. Daughter Laronda Becker came on the phone, and within 4 minutes Reginald Johnson forced his way into the room and shot Becker to death, and then shot himself (not fatally). Listen to the timing and content of the calltaker’s questions. Read about the incident",Murder / homicide,"Florida, West Palm Beach, Fla.",12/08,Distressed,0.93,High
INC_440,audio,C440,"– In Dec. 2008 a Gulfport (Fla.) convenience store was robbed by two hooded suspects, and two employees were shot in front of a trio of their children. The 11 year-old son of the store owner dialed 911 for help in this 911 call.",Shooting,"Florida, Gulfport, Fla.",12/08,Distressed,0.86,High
INC_441,audio,C441,"– In Dec. 2008 Bruce Pardo dressed as Santa Claus and drove to his ex-wife’s home, knocked on the door and began shooting the occupants attending a family holiday party. He also sprayed flammable liquid from a device, setting the house on fire. Nine persons were killed, and Pardo then drove to his brother’s house and fatally shot himself. Covina PD released logging tapes of the 911 calls describing what had happened.",Shooting,California,12/08,Distressed,0.94,High
INC_442,audio,C442,"– In Dec. 2008 a 3 year-old Raleight (NC) boy was accidentally shot as he played with his father’s handgun. Eric Hinton was jailed on involuntary manslaughter and gun charges in the death of his son Pharrell Hinton. The child’s brother dialed 911, but quickly handed the phone to Eric Hinton.",Road accident,North Carolina,12/08,Distressed,1.0,High
INC_443,audio,C443,– In Dec. 2008 10 year-old Anthony Akins-Bomhoff fell through the ice at a Topkea (Kan.) park pond while trying to retrieve a remote control airplane. His 7 year-old brother grabbed a cellular phone to dial 911 for help. Anthony was rescued and was successfully treated at a hospital.,Unknown incident,"Kansas, Topkea, Kan.",12/08,Distressed,0.61,Medium
INC_444,audio,C444,"– In Dec. 2008 Putnam County (Fla.) sheriff’s deputies arrested Clint Horvatt for the murder of his wife-to-be. He claimed she was killed during a roadside robbery attempt, but deputies later learned he hired another man to kill his fiancé, and that he buried the couple’s wallet and purse in his back yard. They say he lied when he called 911 to report the incident and made up the information he gave to the dispatcher.",Murder / homicide,"Florida, Putnam County, Fla.",12/08,Distressed,0.82,High
INC_445,audio,C445,"– In Dec. 2008 LaPorte County (Ind.) prosecutor Jennifer Evans was grazed by a bullet accidentally fired while she and her husband were handling a firearm. She was struck in the head but wasn’t seriously injured. The two were retrieving guns they had hidden from a babysitter and their children when they went out for the evening. The first call is from the husband, and the second call is the dispatcher calling him back.",Shooting,"Indiana, LaPorte County, Ind.",12/08,Distressed,0.86,High
INC_446,audio,C446,"– In Dec. 2008 a Onslow County (NC) man dialed 911 from home to say an intruder had attacked him with a knife and then struck his wife with a hammer. Sheriff’s deputies investigated the incident, but concluded that Jonathan Gould, a Marine corporal, had lied about the incident during and after the 911 call. They arrested him for assault, while his wife slowly recovered in a hospital.",Assault / violence,"North Carolina, Onslow County, NC",12/08,Distressed,0.5,High
INC_447,audio,C447,"– In Jan. 2009 a Walton County (Fla.) man and his ex-wife were allegedly practicing their quick-draw at 3 a.m., he with a .45-cal. and she with a .38-cal. handgun. The man, Ricky Wells, 59, was shot in the head and died. Sue Wells is a suspect. During her 14-minute call, she put the phone down and wailed, as the dispatcher tried to call her back to the line.",Shooting,"Florida, Walton County, Fla.",1/09,Distressed,0.94,High
INC_448,audio,C448,"– In Jan. 2009 a Fairborn (Ohio) man dialed 911 when his girlfriend’s 2 year-old went unconscious. Fairborn dispatcher “Ward” attempted to give him CPR instructions, but the man was frantic. Juliana Berry was taken to a hospital, where she died two days later. Police are awaiting a coroner’s report before considering any charges.",Medical emergency,Ohio,1/09,Distressed,0.82,High
INC_449,audio,C449,"– In Jan. 2009 a Portage County (Ind.) woman dialed 911 when a man broke into her home, and she grabbed a gun and held him until police arrived. The man claimed to have been chased by gang members and was seeking shelter. The woman dialed 911 while holding the man on the floor until police arrive to yell, “Get down!”",Shooting,"Indiana, Portage County, Ind.",1/09,Distressed,0.61,High
INC_450,audio,C450,"– In Jan. 2009 a Pierson (Fla.) 17 year-old girl, Ana Diaz, accidentally burned herself with flaming gasoline at a bonfire. She had to dial 911 herself because her relatives did not speak English. Volusia County dispatchers spoke to her for 8 minutes while EMS units responded.",Building fire / trapped persons,"Florida, Pierson, Fla., Volusia County",1/09,Distressed,0.62,High
INC_451,audio,C451,"– In Jan. 2009 Boulder Creek (N. Calif.) resident Sarah Wildflower couldn’t make it to the hospital to have her baby, and Santa Cruz Consolidated Communications dispatcher Bill Burnett gave the father-to-be instructions on delivering the baby on the front porch of their home.",Unknown incident,"California, Calif., Santa Cruz",1/09,Distressed,0.5,Medium
INC_452,audio,C452,"– In Jan. 2009 a petroleum tank at the Silver Eagle Refinery in Woods Cross (Utah) caught fire, prompting an employee to dial 911 for help. The fire in a 10,000-gallon gasoline tank critically injured four employees.",Building fire / trapped persons,"the Silver Eagle Refinery, Utah",1/09,Distressed,0.86,High
INC_453,audio,C453,"– In April 2008 Jordan Gonnering returned to his girlfriend’s Madison (Wisc.) apartment to find the door kicked in and Brittany Zimmermann shot to death. He dialed 911 for help and spoke to an unnamed Dane County dispatcher. Someone from the apartment had dialed 911 one hour earlier, and the call was cut off. But county dispatcher Rita Gahagan failed to call back the number or send police to investigate. In Jan. 2009 police released this edited logging tape of Gonnering’s call. A judge has agreed with police to keep the first call confidential, and has ordered it not be released to the media.",Domestic disturbance,"Wisconsin, Dane County",4/08,Distressed,0.94,High
INC_454,audio,C454,"– In Jan 2009 a US Airways A320 crashed into the Hudson River (NY) after striking a flock of geese while taking off from LaGuardia Airport (NY). All 158 persons survived, but the low flight and landing sparked several 911 calls.",Road accident,"New York, the Hudson River, LaGuardia Airport",1/09,Distressed,0.47,Medium
INC_455,audio,C455,"-In Feb. 2009 a Florida man was pulled over by the Highway Patrol, but refused to display his driver’s license or registration. He ended up dialing 911, reaching the Orlando comm center, where a dispatcher transferred the call the FHP as the man yelled into the phone.",Road accident,"Florida, the Highway Patrol, Orlando",2/09,Distressed,0.4,Low
INC_456,audio,C456,"-In Feb. 2009 Athens (Tenn.) businessman Jeff Beene dialed 911 when he confronted a burglary in his warehouse. Beene was holding the phone, a flashlight and rifle, and apparently ended the call after 38 seconds. Police arrived four minutes later to find him shot to death. Police chief Chuck Ziegler launched an investigation to determine who hung up–the victim or the unnamed dispatcher.",Murder / homicide,"Tennessee, Athens, Tenn.",2/09,Distressed,0.73,High
